Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2017","2017","million No","1.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2018","2018","million No","1.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2019","2019","million No","1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2020","2020","million No","0.9","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","0.9","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2022","2022","million No","0.8","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2023","2023","million No","0.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2024","2024","million No","0.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2000","2000","%","5.8","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2001","2001","%","6.2","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2002","2002","%","6.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2003","2003","%","7.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2004","2004","%","7.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2005","2005","%","8.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2006","2006","%","8.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2007","2007","%","9.2","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2008","2008","%","9.9","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2009","2009","%","10.5","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2010","2010","%","11.2","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2011","2011","%","12","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2012","2012","%","12.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2013","2013","%","13.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2014","2014","%","14.5","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2015","2015","%","15.4","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2016","2016","%","16.4","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2017","2017","%","17.5","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2018","2018","%","18.5","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2019","2019","%","19.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2020","2020","%","20.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2021","2021","%","21.8","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2022","2022","%","23","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2000","2000","million No","4.5","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2001","2001","million No","5","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2002","2002","million No","5.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2003","2003","million No","6.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2004","2004","million No","6.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2005","2005","million No","7.4","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2006","2006","million No","8.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2007","2007","million No","8.9","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2008","2008","million No","9.8","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2009","2009","million No","10.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2010","2010","million No","11.8","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2011","2011","million No","12.9","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2012","2012","million No","14.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2013","2013","million No","15.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2014","2014","million No","16.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2015","2015","million No","17.9","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2016","2016","million No","19.4","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2017","2017","million No","20.9","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2018","2018","million No","22.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2019","2019","million No","24.5","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2020","2020","million No","26.5","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2021","2021","million No","28.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210420","Number of obese adults (18 years and older) (million)","2022","2022","million No","31","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2000","2000","%","35.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2001","2001","%","36.4","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2002","2002","%","37.2","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2003","2003","%","38.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2004","2004","%","39","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2005","2005","%","40","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2006","2006","%","41","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2007","2007","%","41.9","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2008","2008","%","42.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2009","2009","%","43.4","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2010","2010","%","44.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2011","2011","%","44.8","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2012","2012","%","45.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2013","2013","%","45.8","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2014","2014","%","46.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2015","2015","%","46.4","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2016","2016","%","46.5","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2017","2017","%","46.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2018","2018","%","46.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2019","2019","%","46.5","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2020","2020","%","46.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2021","2021","%","46.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2022","2022","%","46.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years) (percent)","2023","2023","%","46.5","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2000","2000","million No","12.4","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2001","2001","million No","13.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2002","2002","million No","13.8","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2003","2003","million No","14.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2004","2004","million No","15.4","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2005","2005","million No","16.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2006","2006","million No","17.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2007","2007","million No","18.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2008","2008","million No","19.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2009","2009","million No","20.2","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2010","2010","million No","21.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2011","2011","million No","22","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2012","2012","million No","22.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2013","2013","million No","23.2","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2014","2014","million No","23.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2015","2015","million No","24.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2016","2016","million No","24.5","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2017","2017","million No","24.9","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2018","2018","million No","25.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2019","2019","million No","25.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2020","2020","million No","26.2","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2021","2021","million No","26.8","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2022","2022","million No","27.4","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2023","2023","million No","28.2","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent)","2006","2006","%","37","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent)","2013","2013","%","37.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent)","2018","2018","%","47.8","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2000","2000","kcal/cap/d","1685","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2001","2001","kcal/cap/d","1689","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2002","2002","kcal/cap/d","1692","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2003","2003","kcal/cap/d","1695","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2004","2004","kcal/cap/d","1699","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2005","2005","kcal/cap/d","1704","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2006","2006","kcal/cap/d","1707","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2007","2007","kcal/cap/d","1711","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2008","2008","kcal/cap/d","1714","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2009","2009","kcal/cap/d","1716","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2010","2010","kcal/cap/d","1717","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2011","2011","kcal/cap/d","1718","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2012","2012","kcal/cap/d","1719","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2013","2013","kcal/cap/d","1719","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2014","2014","kcal/cap/d","1720","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2015","2015","kcal/cap/d","1721","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2016","2016","kcal/cap/d","1722","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1722","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1724","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1726","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1729","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1732","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1734","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2023","2023","kcal/cap/d","1736","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2024","2024","kcal/cap/d","1738","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/cap/d","2169","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2001","2001","kcal/cap/d","2174","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2002","2002","kcal/cap/d","2179","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2003","2003","kcal/cap/d","2184","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2004","2004","kcal/cap/d","2190","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/cap/d","2196","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2006","2006","kcal/cap/d","2202","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2007","2007","kcal/cap/d","2207","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2008","2008","kcal/cap/d","2211","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2009","2009","kcal/cap/d","2214","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/cap/d","2216","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2011","2011","kcal/cap/d","2217","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2012","2012","kcal/cap/d","2218","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2013","2013","kcal/cap/d","2218","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2014","2014","kcal/cap/d","2219","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/cap/d","2219","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2016","2016","kcal/cap/d","2221","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2017","2017","kcal/cap/d","2221","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2018","2018","kcal/cap/d","2224","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2019","2019","kcal/cap/d","2227","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/cap/d","2231","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/cap/d","2235","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2022","2022","kcal/cap/d","2239","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2023","2023","kcal/cap/d","2241","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2024","2024","kcal/cap/d","2245","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2001","2001","No","0.31","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2002","2002","No","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2003","2003","No","0.29","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2004","2004","No","0.27","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2005","2005","No","0.26","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2006","2006","No","0.25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2007","2007","No","0.25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2008","2008","No","0.25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2009","2009","No","0.25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2010","2010","No","0.25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2011","2011","No","0.25","E","Estimated value",""
